timestamp,NO2,PM10,PM25
2016-03-11 07:00:00,128.9,60.5,55.0
2016-03-11 08:00:00,145.0,79.3,63.3
2016-03-11 09:00:00,140.1,67.3,56.3
2016-03-11 10:00:00,129.4,79.6,63.7
2016-03-11 11:00:00,124.1,71.1,59.6
2016-03-11 12:00:00,124.6,77.0,66.4
2016-03-11 13:00:00,132.8,74.6,65.4
2016-03-11 14:00:00,127.4,78.3,68.0
2016-03-11 15:00:00,127.8,77.5,64.8
2016-03-11 16:00:00,103.9,71.0,60.4
2016-03-11 17:00:00,111.9,67.6,57.7
2016-03-11 18:00:00,111.3,66.2,59.0
2016-03-11 19:00:00,108.7,68.9,62.4
2016-03-11 20:00:00,114.5,75.9,68.0
2016-03-11 21:00:00,112.7,79.8,74.9
2016-03-11 22:00:00,110.5,86.1,81.2
2016-03-11 23:00:00,103.8,86.5,79.0
2016-03-12 00:00:00,100.6,84.8,78.2
2016-03-12 01:00:00,94.5,78.6,74.4
2016-03-12 02:00:00,84.0,80.1,75.6
2016-03-12 03:00:00,83.7,77.2,72.1
2016-03-12 04:00:00,82.0,74.5,69.7
2016-03-12 05:00:00,85.2,78.0,73.2
2016-03-12 06:00:00,85.5,77.0,70.2
2016-03-12 07:00:00,84.6,74.3,69.0
2016-03-12 08:00:00,77.0,81.0,75.0
2016-03-12 09:00:00,89.8,87.9,78.5
2016-03-12 10:00:00,91.3,84.6,76.8
2016-03-12 11:00:00,100.5,88.3,79.4
2016-03-12 12:00:00,132.0,87.8,77.7
2016-03-12 13:00:00,139.6,87.8,75.5
2016-03-12 14:00:00,132.3,79.7,66.5
2016-03-12 15:00:00,107.8,69.0,62.9
2016-03-12 16:00:00,96.7,65.6,60.9
2016-03-12 17:00:00,104.8,70.9,66.4
2016-03-12 18:00:00,111.3,82.4,76.2
2016-03-12 19:00:00,95.7,78.5,75.5
2016-03-12 20:00:00,99.5,81.3,76.5
2016-03-12 21:00:00,94.2,86.0,82.1
2016-03-12 22:00:00,98.0,85.7,82.1
2016-03-12 23:00:00,109.5,100.2,85.2
2016-03-13 00:00:00,107.1,85.4,81.8
2016-03-13 01:00:00,83.4,78.8,76.2
2016-03-13 02:00:00,68.8,73.4,71.8
2016-03-13 03:00:00,75.8,60.9,58.9
2016-03-13 04:00:00,60.2,48.9,46.9
2016-03-13 05:00:00,56.0,42.7,42.2
2016-03-13 06:00:00,49.0,40.8,40.1
2016-03-13 07:00:00,66.4,46.1,44.1
2016-03-13 08:00:00,69.4,50.9,46.3
2016-03-13 09:00:00,69.3,44.7,41.9
2016-03-13 10:00:00,78.3,43.2,37.8
2016-03-13 11:00:00,80.8,41.6,33.3
2016-03-13 12:00:00,82.8,30.5,24.3
2016-03-13 13:00:00,83.1,30.0,24.0
2016-03-13 14:00:00,80.3,34.1,28.8
2016-03-13 15:00:00,80.6,32.2,26.9
2016-03-13 16:00:00,84.7,30.5,24.9
2016-03-13 17:00:00,88.2,29.6,24.6
2016-03-13 18:00:00,91.3,33.2,29.9
2016-03-13 19:00:00,91.8,40.6,35.8
2016-03-13 20:00:00,78.7,32.1,28.1
2016-03-13 21:00:00,95.0,35.2,29.3
2016-03-13 22:00:00,80.4,33.3,28.6
2016-03-13 23:00:00,79.2,34.3,29.7
2016-03-14 00:00:00,62.2,32.6,28.8
2016-03-14 01:00:00,47.6,29.1,25.6
2016-03-14 02:00:00,36.8,27.8,25.0
2016-03-14 03:00:00,30.3,25.5,22.3
2016-03-14 04:00:00,39.6,28.7,25.5
2016-03-14 05:00:00,67.5,36.1,31.7
2016-03-14 06:00:00,94.9,38.2,32.5
2016-03-14 07:00:00,113.0,41.1,34.4
2016-03-14 08:00:00,118.8,43.7,36.1
2016-03-14 09:00:00,90.7,50.3,40.0
2016-03-14 10:00:00,96.3,42.7,34.5
2016-03-14 11:00:00,93.8,39.6,31.5
2016-03-14 12:00:00,104.8,39.7,30.5
2016-03-14 13:00:00,105.0,24.3,18.4
2016-03-14 14:00:00,107.1,25.0,17.4
2016-03-14 15:00:00,90.0,21.5,14.1
2016-03-14 16:00:00,87.3,23.7,14.3
2016-03-14 17:00:00,89.1,23.1,14.8
2016-03-14 18:00:00,93.8,27.8,20.0
2016-03-14 19:00:00,92.6,29.4,23.7
2016-03-14 20:00:00,93.9,31.6,24.8
2016-03-14 21:00:00,103.8,35.7,28.6
2016-03-14 22:00:00,102.4,32.7,25.1
2016-03-14 23:00:00,91.8,32.9,25.2
2016-03-15 00:00:00,79.1,31.1,24.9
2016-03-15 01:00:00,60.9,26.0,21.4
2016-03-15 02:00:00,65.3,24.9,22.0
2016-03-15 03:00:00,69.3,24.5,19.7
2016-03-15 04:00:00,72.9,27.2,22.2
2016-03-15 05:00:00,75.4,29.5,24.6
2016-03-15 06:00:00,89.5,29.6,25.0
2016-03-15 07:00:00,102.4,37.0,32.4
2016-03-15 08:00:00,107.8,39.2,31.8
2016-03-15 09:00:00,121.5,47.1,36.1
2016-03-15 10:00:00,115.7,46.5,36.1
2016-03-15 11:00:00,108.1,43.3,32.8
2016-03-15 12:00:00,103.0,48.1,39.3
2016-03-15 13:00:00,94.4,42.9,34.6
2016-03-15 14:00:00,84.9,36.2,25.6
2016-03-15 15:00:00,94.2,37.2,29.7
2016-03-15 16:00:00,102.6,34.3,25.9
2016-03-15 17:00:00,104.3,30.9,23.6
2016-03-15 18:00:00,113.0,32.4,25.6
2016-03-15 19:00:00,94.8,24.4,20.2
2016-03-15 20:00:00,78.1,26.5,22.0
2016-03-15 21:00:00,60.3,19.6,17.4
2016-03-15 22:00:00,75.4,23.5,19.7
2016-03-15 23:00:00,75.6,24.9,21.9
2016-03-16 00:00:00,56.8,21.0,17.5
2016-03-16 01:00:00,45.6,21.5,17.7
2016-03-16 02:00:00,41.3,21.4,17.2
2016-03-16 03:00:00,38.0,20.0,16.8
2016-03-16 04:00:00,43.2,19.4,14.3
2016-03-16 05:00:00,54.9,23.5,17.6
2016-03-16 06:00:00,95.5,28.9,22.0
2016-03-16 07:00:00,94.6,41.1,31.8
2016-03-16 08:00:00,88.3,37.7,28.5
2016-03-16 09:00:00,98.8,38.6,31.2
2016-03-16 10:00:00,108.8,42.9,31.8
2016-03-16 11:00:00,101.1,33.1,24.8
2016-03-16 12:00:00,105.5,37.1,30.3
2016-03-16 13:00:00,99.9,29.0,21.8
2016-03-16 14:00:00,98.1,26.5,19.9
2016-03-16 15:00:00,103.8,27.6,19.0
2016-03-16 16:00:00,101.8,26.7,19.1
2016-03-16 17:00:00,82.7,28.7,21.5
2016-03-16 18:00:00,103.4,34.3,26.4
2016-03-16 19:00:00,111.5,39.5,31.8
2016-03-16 20:00:00,89.1,38.4,30.5
2016-03-16 21:00:00,77.5,32.6,25.5
2016-03-16 22:00:00,94.2,36.6,26.7
2016-03-16 23:00:00,84.7,35.1,24.8
2016-03-17 00:00:00,79.1,38.9,28.8
2016-03-17 01:00:00,61.7,33.5,25.2
2016-03-17 02:00:00,51.4,29.9,23.6
2016-03-17 03:00:00,52.0,32.5,25.7
2016-03-17 04:00:00,53.8,33.4,27.1
2016-03-17 05:00:00,56.8,34.4,28.2
2016-03-17 06:00:00,72.4,37.5,34.7
2016-03-17 07:00:00,98.4,46.3,41.5
2016-03-17 08:00:00,114.4,49.1,41.7
2016-03-17 09:00:00,107.0,54.4,45.2
2016-03-17 10:00:00,108.8,48.1,40.0
2016-03-17 11:00:00,105.2,46.2,38.6
2016-03-17 12:00:00,120.7,36.6,31.6
2016-03-17 13:00:00,139.9,46.6,41.9
2016-03-17 14:00:00,144.9,38.7,32.1
2016-03-17 15:00:00,131.9,38.6,33.8
2016-03-17 16:00:00,131.8,43.3,35.6
2016-03-17 17:00:00,126.9,45.4,36.1
2016-03-17 18:00:00,122.9,43.2,36.1
2016-03-17 19:00:00,143.0,47.8,41.3
2016-03-17 20:00:00,114.5,40.0,36.0
2016-03-17 21:00:00,114.9,42.9,37.4
2016-03-17 22:00:00,115.1,43.2,37.3
2016-03-17 23:00:00,115.9,46.2,39.4
2016-03-18 00:00:00,114.1,51.2,43.0
2016-03-18 01:00:00,92.1,45.2,40.3
2016-03-18 02:00:00,32.2,32.6,29.9
2016-03-18 03:00:00,28.8,26.5,25.1
2016-03-18 04:00:00,47.7,21.2,19.2
2016-03-18 05:00:00,44.4,16.2,13.2
2016-03-18 06:00:00,102.5,18.5,14.2
2016-03-18 07:00:00,131.9,26.7,21.7
2016-03-18 08:00:00,103.3,23.4,18.7
2016-03-18 09:00:00,87.3,16.4,11.8
2016-03-18 10:00:00,108.4,22.7,15.9
2016-03-18 11:00:00,103.3,22.3,17.6
2016-03-18 12:00:00,103.9,21.6,16.8
2016-03-18 13:00:00,119.5,26.0,21.1
2016-03-18 14:00:00,110.6,24.0,17.4
2016-03-18 15:00:00,101.0,25.2,16.8
2016-03-18 16:00:00,84.0,18.8,13.1
2016-03-18 17:00:00,105.5,25.7,17.5
2016-03-18 18:00:00,112.4,27.1,19.9
2016-03-18 19:00:00,105.1,27.2,22.3
2016-03-18 20:00:00,101.9,17.2,13.7
2016-03-18 21:00:00,89.9,15.3,12.0
2016-03-18 22:00:00,100.8,18.1,14.1
2016-03-18 23:00:00,97.1,18.4,13.2
2016-03-19 00:00:00,88.0,19.8,13.9
2016-03-19 01:00:00,81.8,19.2,12.0
2016-03-19 02:00:00,57.7,16.7,9.9
2016-03-19 03:00:00,61.0,19.1,11.5
2016-03-19 04:00:00,47.5,13.2,7.5
2016-03-19 05:00:00,61.1,15.5,10.3
2016-03-19 06:00:00,77.6,16.3,11.3
2016-03-19 07:00:00,94.4,22.7,15.4
2016-03-19 08:00:00,88.4,20.5,13.0
2016-03-19 09:00:00,86.8,22.3,14.1
2016-03-19 10:00:00,100.3,18.2,12.0
2016-03-19 11:00:00,89.2,17.7,13.5
2016-03-19 12:00:00,84.4,18.0,12.9
2016-03-19 13:00:00,88.9,17.9,12.5
2016-03-19 14:00:00,88.7,17.1,12.2
2016-03-19 15:00:00,83.7,19.6,14.3
2016-03-19 16:00:00,101.3,20.6,15.8
2016-03-19 17:00:00,109.7,17.2,12.8
2016-03-19 18:00:00,100.3,18.1,13.6
2016-03-19 19:00:00,102.8,19.2,15.3
2016-03-19 20:00:00,88.4,23.0,17.5
2016-03-19 21:00:00,72.5,18.2,11.9
2016-03-19 22:00:00,93.6,21.2,12.7
2016-03-19 23:00:00,84.7,20.2,11.7
2016-03-20 00:00:00,72.2,18.8,12.5
2016-03-20 01:00:00,75.8,14.3,9.2
2016-03-20 02:00:00,55.5,11.1,7.5
2016-03-20 03:00:00,56.4,8.3,5.0
2016-03-20 04:00:00,32.8,7.0,4.0
2016-03-20 05:00:00,33.3,6.4,4.5
2016-03-20 06:00:00,42.8,8.5,6.2
2016-03-20 07:00:00,50.3,7.0,4.5
2016-03-20 08:00:00,48.8,11.6,7.8
2016-03-20 09:00:00,54.7,12.1,7.8
2016-03-20 10:00:00,61.1,21.1,14.6
2016-03-20 11:00:00,80.2,45.9,27.5
2016-03-20 12:00:00,105.2,21.4,13.7
2016-03-20 13:00:00,105.9,21.1,14.4
2016-03-20 14:00:00,97.0,21.0,14.7
2016-03-20 15:00:00,82.0,26.0,19.2
2016-03-20 16:00:00,89.0,22.8,17.0
2016-03-20 17:00:00,77.7,19.4,14.3
2016-03-20 18:00:00,90.6,21.2,15.6
2016-03-20 19:00:00,91.5,22.4,15.7
2016-03-20 20:00:00,82.6,20.2,15.5
2016-03-20 21:00:00,73.0,24.5,19.8
2016-03-20 22:00:00,72.5,23.3,17.9
2016-03-20 23:00:00,70.8,26.5,19.5
2016-03-21 00:00:00,63.0,21.5,15.0
2016-03-21 01:00:00,37.3,17.9,13.7
2016-03-21 02:00:00,31.6,18.2,13.8
2016-03-21 03:00:00,33.4,13.7,9.5
2016-03-21 04:00:00,43.8,19.9,15.4
2016-03-21 05:00:00,64.4,22.7,16.5
2016-03-21 06:00:00,90.4,23.6,15.9
2016-03-21 07:00:00,118.3,33.0,23.3
2016-03-21 08:00:00,106.5,39.8,27.3
2016-03-21 09:00:00,103.1,36.9,28.6
2016-03-21 10:00:00,83.9,30.7,26.0
2016-03-21 11:00:00,64.5,26.1,20.8
2016-03-21 12:00:00,49.2,24.0,20.1
2016-03-21 13:00:00,55.7,25.1,19.5
2016-03-21 14:00:00,56.6,25.6,20.8
2016-03-21 15:00:00,43.7,23.6,18.2
2016-03-21 16:00:00,43.9,23.9,18.3
2016-03-21 17:00:00,45.0,23.4,17.3
2016-03-21 18:00:00,43.1,19.5,15.4
2016-03-21 19:00:00,56.7,23.1,19.1
2016-03-21 20:00:00,57.3,23.2,19.8
2016-03-21 21:00:00,66.3,26.2,21.1
2016-03-21 22:00:00,59.5,28.6,22.8
2016-03-21 23:00:00,74.5,28.9,23.2
2016-03-22 00:00:00,73.7,23.8,19.1
2016-03-22 01:00:00,71.9,26.4,21.7
2016-03-22 02:00:00,69.5,27.3,23.0
2016-03-22 03:00:00,82.2,30.3,25.4
2016-03-22 04:00:00,87.1,32.5,28.2
2016-03-22 05:00:00,92.2,35.5,29.3
2016-03-22 06:00:00,104.1,36.1,31.4
2016-03-22 09:00:00,162.6,40.5,27.1
2016-03-22 10:00:00,104.9,33.1,25.0
2016-03-22 11:00:00,152.5,41.4,31.4
2016-03-22 12:00:00,79.7,23.5,18.2
2016-03-22 13:00:00,118.3,30.8,24.5
2016-03-22 14:00:00,111.1,26.1,16.7
2016-03-22 15:00:00,85.2,27.6,20.3
2016-03-22 16:00:00,65.2,26.7,23.3
2016-03-22 17:00:00,117.7,30.8,23.7
2016-03-22 18:00:00,94.2,31.5,26.8
2016-03-22 19:00:00,102.9,27.6,22.5
2016-03-22 20:00:00,102.6,34.2,27.8
2016-03-22 21:00:00,102.0,40.0,32.5
2016-03-22 22:00:00,103.3,29.3,24.0
2016-03-22 23:00:00,112.1,30.2,26.0
2016-03-23 00:00:00,89.7,27.5,23.7
2016-03-23 01:00:00,71.8,26.5,21.8
2016-03-23 02:00:00,66.3,26.7,24.8
2016-03-23 03:00:00,69.2,30.7,28.7
2016-03-23 04:00:00,58.4,32.1,29.9
2016-03-23 05:00:00,71.7,35.0,32.7
2016-03-23 06:00:00,105.1,36.7,31.7
2016-03-23 07:00:00,115.2,42.5,35.9
2016-03-23 08:00:00,111.1,46.0,37.6
2016-03-23 09:00:00,115.3,43.1,36.4
2016-03-23 10:00:00,97.2,40.1,33.5
2016-03-23 11:00:00,78.8,33.2,28.8
2016-03-23 12:00:00,64.0,25.7,22.0
2016-03-23 13:00:00,97.2,37.4,33.6
2016-03-23 14:00:00,73.1,31.8,25.8
2016-03-23 15:00:00,81.6,33.9,28.8
2016-03-23 16:00:00,96.7,37.1,33.0
2016-03-23 17:00:00,85.0,33.1,27.6
2016-03-23 18:00:00,82.5,32.2,30.5
2016-03-23 19:00:00,80.3,40.2,36.9
2016-03-23 20:00:00,98.8,43.2,39.2
2016-03-23 21:00:00,99.8,42.8,40.6
2016-03-23 22:00:00,131.7,47.6,42.1
2016-03-23 23:00:00,101.9,51.0,45.1
2016-03-24 00:00:00,88.9,47.7,41.6
2016-03-24 01:00:00,65.2,36.1,32.8
2016-03-24 02:00:00,64.8,37.9,35.2
2016-03-24 03:00:00,51.0,81.1,47.4
2016-03-24 04:00:00,57.3,41.8,39.6
2016-03-24 05:00:00,93.3,40.3,34.7
2016-03-24 06:00:00,120.6,51.3,41.8
2016-03-24 07:00:00,133.8,42.4,35.5
2016-03-24 08:00:00,134.1,44.6,36.4
2016-03-24 09:00:00,141.8,40.4,30.2
2016-03-24 10:00:00,127.6,26.2,17.4
2016-03-24 11:00:00,,29.9,18.2
2016-03-24 12:00:00,141.8,33.7,23.6
2016-03-24 13:00:00,153.0,35.0,26.1
2016-03-24 14:00:00,145.5,22.6,17.6
2016-03-24 15:00:00,154.6,19.5,13.7
2016-03-24 16:00:00,168.4,20.1,17.0
2016-03-24 17:00:00,119.6,25.7,22.3
2016-03-24 18:00:00,131.1,23.4,18.7
2016-03-24 19:00:00,143.4,24.5,22.2
2016-03-24 20:00:00,137.5,18.3,15.6
2016-03-24 21:00:00,113.7,16.9,13.9
2016-03-24 22:00:00,109.4,15.9,13.4
2016-03-24 23:00:00,135.8,14.8,13.3
2016-03-25 00:00:00,95.7,11.6,9.8
2016-03-25 01:00:00,85.6,9.5,7.1
2016-03-25 02:00:00,73.4,3.4,1.2
2016-03-25 03:00:00,62.3,-1.0,-2.9
2016-03-25 04:00:00,43.3,13.0,12.6
2016-03-25 05:00:00,20.4,6.5,5.4
2016-03-25 06:00:00,31.4,10.1,5.2
2016-03-25 07:00:00,32.1,9.8,4.5
2016-03-25 08:00:00,20.9,17.1,11.0
2016-03-25 09:00:00,31.8,17.8,10.5
2016-03-25 10:00:00,50.6,18.5,9.4
2016-03-25 11:00:00,49.8,17.2,9.4
2016-03-25 12:00:00,47.6,16.6,10.9
2016-03-25 13:00:00,60.1,25.0,16.4
2016-03-25 14:00:00,49.6,13.8,7.5
2016-03-25 15:00:00,94.5,14.3,6.4
2016-03-25 16:00:00,88.7,16.4,9.6
2016-03-25 17:00:00,133.4,23.0,12.8
2016-03-25 18:00:00,151.1,21.0,10.5
2016-03-25 19:00:00,124.4,31.3,20.9
2016-03-25 20:00:00,106.9,24.9,15.7
2016-03-25 21:00:00,103.0,24.2,15.1
2016-03-25 22:00:00,102.2,24.0,15.5
2016-03-25 23:00:00,95.8,25.0,15.6
2016-03-26 00:00:00,83.8,20.2,12.1
2016-03-26 01:00:00,76.8,11.3,4.7
2016-03-26 02:00:00,63.6,17.5,12.6
2016-03-26 03:00:00,57.0,16.3,10.6
2016-03-26 04:00:00,58.3,18.5,12.4
2016-03-26 05:00:00,55.7,22.6,15.7
2016-03-26 06:00:00,47.8,21.8,13.0
2016-03-26 07:00:00,64.9,22.5,12.7
2016-03-26 08:00:00,72.8,16.6,10.1
2016-03-26 09:00:00,83.2,11.5,4.8
2016-03-26 10:00:00,70.3,12.6,6.5
2016-03-26 11:00:00,76.7,14.1,7.8
2016-03-26 12:00:00,69.6,16.1,11.8
2016-03-26 13:00:00,75.0,17.7,14.2
2016-03-26 14:00:00,73.1,12.6,4.1
2016-03-26 15:00:00,63.7,16.4,11.3
2016-03-26 16:00:00,70.3,20.0,18.9
2016-03-26 17:00:00,63.7,3.3,-1.7
2016-03-26 18:00:00,67.1,8.5,6.0
2016-03-26 19:00:00,107.9,8.6,6.4
2016-03-26 20:00:00,94.0,9.6,7.7
2016-03-26 21:00:00,91.2,12.6,9.4
2016-03-26 22:00:00,88.2,14.1,7.3
2016-03-26 23:00:00,101.1,16.6,5.4
2016-03-27 00:00:00,79.8,14.7,7.5
2016-03-27 01:00:00,78.5,14.5,7.6
2016-03-27 02:00:00,64.1,20.4,10.4
2016-03-27 03:00:00,48.4,12.7,2.1
2016-03-27 04:00:00,41.8,13.4,4.9
2016-03-27 05:00:00,49.8,11.3,5.1
2016-03-27 06:00:00,49.1,9.3,5.2
2016-03-27 07:00:00,49.8,7.6,3.9
2016-03-27 08:00:00,60.8,10.3,6.1
2016-03-27 09:00:00,53.9,15.2,6.8
2016-03-27 10:00:00,58.4,21.9,11.3
2016-03-27 11:00:00,79.0,11.2,7.4
2016-03-27 12:00:00,74.1,9.5,5.1
2016-03-27 13:00:00,80.3,1.3,-2.5
2016-03-27 14:00:00,59.4,11.0,6.3
2016-03-27 15:00:00,54.5,14.0,7.5
2016-03-27 16:00:00,69.4,21.0,10.1
2016-03-27 17:00:00,58.5,15.0,5.3
2016-03-27 18:00:00,65.7,13.1,6.6
2016-03-27 19:00:00,91.2,11.2,7.7
2016-03-27 20:00:00,87.0,15.2,12.1
2016-03-27 21:00:00,63.3,9.6,5.1
2016-03-27 22:00:00,53.6,5.9,3.1
2016-03-27 23:00:00,38.6,1.8,-0.2
2016-03-28 00:00:00,28.5,4.9,3.4
2016-03-28 01:00:00,18.5,5.1,2.4
2016-03-28 02:00:00,18.5,9.2,2.7
2016-03-28 03:00:00,19.6,11.0,6.7
2016-03-28 04:00:00,18.8,13.8,8.0
2016-03-28 05:00:00,23.6,15.4,7.5
2016-03-28 06:00:00,31.7,2.6,0.7
2016-03-28 07:00:00,41.8,4.0,3.0
2016-03-28 08:00:00,57.6,2.5,0.7
2016-03-28 09:00:00,63.4,11.1,8.4
2016-03-28 10:00:00,54.3,12.5,8.0
2016-03-28 11:00:00,55.6,13.3,7.6
2016-03-28 12:00:00,63.8,14.4,9.3
2016-03-28 13:00:00,53.7,11.0,6.0
2016-03-28 14:00:00,62.3,13.0,7.7
2016-03-28 15:00:00,82.3,15.2,8.9
2016-03-28 16:00:00,80.6,9.5,6.6
2016-03-28 17:00:00,109.3,15.1,11.9
